SA22023_V1_00_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_educational_institution_address,SA22023_V1_00_NAME_educational_institution_address,SA22023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,2023_Total_stated
130300,Westmere South-Western Springs,Westmere South-Western Springs,138501,Newmarket,Newmarket,-999,-999,-999,-999,-999,15,6,-999,-999,-999,24,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15
130300,Westmere South-Western Springs,Westmere South-Western Springs,140300,Mount St John,Mount St John,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,30,-999,-999,9,-999,-999,21,-999,-999,-999,-999,36
130300,Westmere South-Western Springs,Westmere South-Western Springs,140500,Remuera North,Remuera North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15
130300,Westmere South-Western Springs,Westmere South-Western Springs,148102,Pakuranga North,Pakuranga North,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15
130300,Westmere South-Western Springs,Westmere South-Western Springs,151400,Ōtāhuhu South West,Otahuhu South West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15
130300,Westmere South-Western Springs,Westmere South-Western Springs,353200,Campus South,Campus South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,6
130400,Ponsonby West,Ponsonby West,117400,Albany West,Albany West,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18
130400,Ponsonby West,Ponsonby West,129700,Herne Bay,Herne Bay,-999,-999,60,-999,90,-999,-999,-999,-999,-999,156,-999,-999,21,6,60,-999,-999,-999,-999,-999,87
130400,Ponsonby West,Ponsonby West,130200,Saint Marys Bay,Saint Marys Bay,-999,-999,9,-999,12,-999,-999,-999,-999,-999,30,-999,-999,9,-999,12,-999,-999,-999,-999,-999,21
130400,Ponsonby West,Ponsonby West,130300,Westmere South-Western Springs,Westmere South-Western Springs,-999,-999,-999,-999,6,-999,6,-999,-999,-999,24,-999,-999,12,6,-999,-999,9,-999,-999,-999,39
130400,Ponsonby West,Ponsonby West,130400,Ponsonby West,Ponsonby West,18,-999,-999,-999,15,-999,-999,-999,-999,-999,36,27,-999,-999,-999,9,-999,-999,-999,-999,-999,45
130400,Ponsonby West,Ponsonby West,131200,Ponsonby East,Ponsonby East,-999,-999,15,-999,18,-999,-999,-999,-999,-999,33,-999,-999,15,-999,24,-999,-999,-999,-999,-999,42
130400,Ponsonby West,Ponsonby West,134200,Mount Albert Central,Mount Albert Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130400,Ponsonby West,Ponsonby West,134800,Auckland-University,Auckland-University,-999,12,-999,-999,6,-999,39,-999,-999,-999,63,-999,6,-999,-999,-999,-999,30,-999,-999,-999,45
130400,Ponsonby West,Ponsonby West,136100,Grafton,Grafton,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
130400,Ponsonby West,Ponsonby West,137701,Mount Eden North East,Mount Eden North East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
130400,Ponsonby West,Ponsonby West,138501,Newmarket,Newmarket,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12
130400,Ponsonby West,Ponsonby West,140000,Remuera Waitaramoa,Remuera Waitaramoa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9
130400,Ponsonby West,Ponsonby West,140300,Mount St John,Mount St John,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,24,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,30
130400,Ponsonby West,Ponsonby West,140500,Remuera North,Remuera North,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,18
130400,Ponsonby West,Ponsonby West,148102,Pakuranga North,Pakuranga North,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18
130400,Ponsonby West,Ponsonby West,151400,Ōtāhuhu South West,Otahuhu South West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,18
130500,Kelston North,Kelston North,125701,Henderson Lincoln South,Henderson Lincoln South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
130500,Kelston North,Kelston North,127500,Henderson Central,Henderson Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130500,Kelston North,Kelston North,129501,Glendene South,Glendene South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
130500,Kelston North,Kelston North,130500,Kelston North,Kelston North,18,-999,54,-999,90,-999,-999,-999,-999,-999,159,21,-999,39,-999,87,-999,-999,-999,-999,-999,153
130500,Kelston North,Kelston North,131000,Kelston South,Kelston South,-999,-999,15,-999,15,-999,-999,-999,-999,-999,30,-999,-999,33,-999,39,-999,-999,-999,-999,-999,72
130500,Kelston North,Kelston North,131801,Freemans Bay,Freemans Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
130500,Kelston North,Kelston North,131900,Mount Albert West,Mount Albert West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
130500,Kelston North,Kelston North,132001,Avondale North West (Auckland),Avondale North West (Auckland),-999,-999,9,-999,-999,6,9,-999,-999,-999,30,-999,-999,21,-999,-999,12,-999,-999,-999,-999,39
130500,Kelston North,Kelston North,132900,Fruitvale,Fruitvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
130500,Kelston North,Kelston North,133200,Queen Street,Queen Street,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130500,Kelston North,Kelston North,134200,Mount Albert Central,Mount Albert Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
130500,Kelston North,Kelston North,134700,Kaurilands,Kaurilands,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
130500,Kelston North,Kelston North,134800,Auckland-University,Auckland-University,-999,12,-999,-999,-999,-999,18,12,-999,-999,51,-999,12,-999,-999,-999,-999,18,9,-999,-999,45
130500,Kelston North,Kelston North,136501,New Lynn South,New Lynn South,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130500,Kelston North,Kelston North,137202,Blockhouse Bay Central,Blockhouse Bay Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130500,Kelston North,Kelston North,137300,Green Bay North,Green Bay North,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),117300,Albany Central,Albany Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),117400,Albany West,Albany West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),128700,Rosebank Peninsula,Rosebank Peninsula,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,24
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),129201,Point Chevalier West,Point Chevalier West,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),130300,Westmere South-Western Springs,Westmere South-Western Springs,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),130400,Ponsonby West,Ponsonby West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),130500,Kelston North,Kelston North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),45,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,60
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),131100,Waterview,Waterview,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),131200,Ponsonby East,Ponsonby East,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),131900,Mount Albert West,Mount Albert West,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,18,6,-999,-999,-999,6,-999,-999,-999,30
130601,Avondale Rosebank (Auckland),Avondale Rosebank (Auckland),132001,Avondale North West (Auckland),Avondale North West (Auckland),-999,-999,78,12,141,-999,-999,-999,-999,-999,234,-999,-999,96,6,162,-999,-999,-999,-999,-999,279
