SA22023_V1_00_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_workplace_address,SA22023_V1_00_NAME_workplace_address,SA22023_V1_00_NAME_ASCII_workplace_address,2018_Work_at_home,2018_Drive_a_private_car_truck_or_van,2018_Drive_a_company_car_truck_or_van,2018_Passenger_in_a_car_truck_van_or_company_bus,2018_Public_bus,2018_Train,2018_Bicycle,2018_Walk_or_jog,2018_Ferry,2018_Other,2018_Total_stated,2023_Work_at_home,2023_Drive_a_private_car_truck_or_van,2023_Drive_a_company_car_truck_or_van,2023_Passenger_in_a_car_truck_van_or_company_bus,2023_Public_bus,2023_Train,2023_Bicycle,2023_Walk_or_jog,2023_Ferry,2023_Other,2023_Total_stated
209901,Raureka,Raureka,210400,Karamu,Karamu,-999,54,-999,9,-999,-999,-999,-999,-999,-999,66,-999,51,12,-999,-999,-999,-999,-999,-999,-999,72
209901,Raureka,Raureka,210500,Hastings Central,Hastings Central,-999,141,18,15,-999,-999,9,15,-999,-999,198,-999,159,24,15,-999,-999,6,-999,-999,-999,210
209901,Raureka,Raureka,210700,Akina Park,Akina Park,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
209901,Raureka,Raureka,210900,Mayfair,Mayfair,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
209901,Raureka,Raureka,211000,Parkhaven,Parkhaven,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
209901,Raureka,Raureka,211201,Mangateretere,Mangateretere,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
209901,Raureka,Raureka,211500,Karanema-St Hill,Karanema-St Hill,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
209901,Raureka,Raureka,211600,Havelock North-Central,Havelock North-Central,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
209901,Raureka,Raureka,211800,Iona,Iona,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
209901,Raureka,Raureka,212000,Te Mata Hills,Te Mata Hills,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
209901,Raureka,Raureka,212800,Onekawa West,Onekawa West,-999,21,15,-999,-999,-999,-999,-999,-999,-999,36,-999,30,15,-999,-999,-999,-999,-999,-999,-999,42
209901,Raureka,Raureka,212900,Ahuriri,Ahuriri,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
209901,Raureka,Raureka,213200,Taradale South,Taradale South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
209901,Raureka,Raureka,213400,Hospital Hill,Hospital Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
209901,Raureka,Raureka,213700,Taradale Central,Taradale Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
209901,Raureka,Raureka,214300,Napier Central,Napier Central,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36
209901,Raureka,Raureka,214600,Bledisloe Park,Bledisloe Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,36
209901,Raureka,Raureka,215401,Meeanee-Awatoto,Meeanee-Awatoto,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
209901,Raureka,Raureka,215600,Makaretu,Makaretu,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210000,Cornwall Park,Cornwall Park,208301,Puketapu-Eskdale,Puketapu-Eskdale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210000,Cornwall Park,Cornwall Park,208401,Omahu-Pakowhai,Omahu-Pakowhai,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
210000,Cornwall Park,Cornwall Park,208500,Bridge Pa,Bridge Pa,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21
210000,Cornwall Park,Cornwall Park,208601,Twyford,Twyford,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
210000,Cornwall Park,Cornwall Park,208700,Poukawa,Poukawa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210000,Cornwall Park,Cornwall Park,208901,Omahu Strip,Omahu Strip,-999,63,12,6,-999,-999,6,-999,-999,-999,90,-999,75,12,-999,-999,-999,-999,-999,-999,-999,96
210000,Cornwall Park,Cornwall Park,209100,Flaxmere Park,Flaxmere Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
210000,Cornwall Park,Cornwall Park,209301,Irongate,Irongate,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
210000,Cornwall Park,Cornwall Park,209401,Frimley,Frimley,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,27
210000,Cornwall Park,Cornwall Park,209500,Camberley,Camberley,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,63,-999,-999,-999,-999,-999,6,-999,-999,81
210000,Cornwall Park,Cornwall Park,209601,Clive,Clive,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210000,Cornwall Park,Cornwall Park,209700,St Leonards,St Leonards,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,27,-999,6,-999,-999,-999,9,-999,-999,45
210000,Cornwall Park,Cornwall Park,209800,Mahora,Mahora,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21
210000,Cornwall Park,Cornwall Park,209901,Raureka,Raureka,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
210000,Cornwall Park,Cornwall Park,210000,Cornwall Park,Cornwall Park,129,12,-999,-999,-999,-999,-999,-999,-999,-999,150,153,6,6,-999,-999,-999,-999,-999,-999,-999,171
210000,Cornwall Park,Cornwall Park,210100,Tomoana,Tomoana,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30
210000,Cornwall Park,Cornwall Park,210201,Longlands-Pukahu,Longlands-Pukahu,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30
210000,Cornwall Park,Cornwall Park,210300,Raceway Park,Raceway Park,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
210000,Cornwall Park,Cornwall Park,210400,Karamu,Karamu,-999,39,6,-999,-999,-999,-999,-999,-999,-999,51,-999,30,6,-999,-999,-999,-999,-999,-999,-999,39
210000,Cornwall Park,Cornwall Park,210500,Hastings Central,Hastings Central,-999,129,27,9,-999,-999,6,27,-999,-999,201,-999,168,21,21,-999,-999,6,39,-999,-999,261
210000,Cornwall Park,Cornwall Park,210700,Akina Park,Akina Park,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
210000,Cornwall Park,Cornwall Park,210800,Queens Square,Queens Square,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210000,Cornwall Park,Cornwall Park,210900,Mayfair,Mayfair,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
210000,Cornwall Park,Cornwall Park,211000,Parkhaven,Parkhaven,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210000,Cornwall Park,Cornwall Park,211100,Parkvale,Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210000,Cornwall Park,Cornwall Park,211201,Mangateretere,Mangateretere,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
210000,Cornwall Park,Cornwall Park,211500,Karanema-St Hill,Karanema-St Hill,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210000,Cornwall Park,Cornwall Park,211600,Havelock North-Central,Havelock North-Central,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45
210000,Cornwall Park,Cornwall Park,211800,Iona,Iona,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210000,Cornwall Park,Cornwall Park,212301,Bay View (Napier City),Bay View (Napier City),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210000,Cornwall Park,Cornwall Park,212800,Onekawa West,Onekawa West,-999,27,6,-999,-999,-999,-999,-999,-999,-999,36,-999,18,12,-999,-999,-999,-999,-999,-999,-999,33
210000,Cornwall Park,Cornwall Park,212900,Ahuriri,Ahuriri,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
210000,Cornwall Park,Cornwall Park,213200,Taradale South,Taradale South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210000,Cornwall Park,Cornwall Park,213300,Bluff Hill,Bluff Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210000,Cornwall Park,Cornwall Park,214300,Napier Central,Napier Central,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,39
210000,Cornwall Park,Cornwall Park,214900,Tareha Reserve,Tareha Reserve,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210000,Cornwall Park,Cornwall Park,215401,Meeanee-Awatoto,Meeanee-Awatoto,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
210100,Tomoana,Tomoana,208601,Twyford,Twyford,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210100,Tomoana,Tomoana,208901,Omahu Strip,Omahu Strip,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210100,Tomoana,Tomoana,209500,Camberley,Camberley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210100,Tomoana,Tomoana,210100,Tomoana,Tomoana,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,30
210100,Tomoana,Tomoana,210400,Karamu,Karamu,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210100,Tomoana,Tomoana,210500,Hastings Central,Hastings Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,6,-999,-999,-999,-999,-999,-999,24
210201,Longlands-Pukahu,Longlands-Pukahu,208301,Puketapu-Eskdale,Puketapu-Eskdale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
210201,Longlands-Pukahu,Longlands-Pukahu,208401,Omahu-Pakowhai,Omahu-Pakowhai,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
210201,Longlands-Pukahu,Longlands-Pukahu,208500,Bridge Pa,Bridge Pa,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210201,Longlands-Pukahu,Longlands-Pukahu,208601,Twyford,Twyford,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210201,Longlands-Pukahu,Longlands-Pukahu,208700,Poukawa,Poukawa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
210201,Longlands-Pukahu,Longlands-Pukahu,208901,Omahu Strip,Omahu Strip,-999,36,18,-999,-999,-999,-999,-999,-999,-999,60,-999,33,24,-999,-999,-999,-999,-999,-999,-999,57
210201,Longlands-Pukahu,Longlands-Pukahu,209301,Irongate,Irongate,-999,9,6,-999,-999,-999,-999,-999,-999,-999,18,-999,9,9,-999,-999,-999,-999,-999,-999,-999,18
210201,Longlands-Pukahu,Longlands-Pukahu,209401,Frimley,Frimley,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210201,Longlands-Pukahu,Longlands-Pukahu,209500,Camberley,Camberley,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,39
210201,Longlands-Pukahu,Longlands-Pukahu,209700,St Leonards,St Leonards,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
210201,Longlands-Pukahu,Longlands-Pukahu,210100,Tomoana,Tomoana,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210201,Longlands-Pukahu,Longlands-Pukahu,210201,Longlands-Pukahu,Longlands-Pukahu,234,33,18,-999,-999,-999,-999,9,-999,-999,303,261,24,21,12,-999,-999,-999,-999,-999,-999,327
210201,Longlands-Pukahu,Longlands-Pukahu,210300,Raceway Park,Raceway Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210201,Longlands-Pukahu,Longlands-Pukahu,210400,Karamu,Karamu,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,30,6,-999,-999,-999,-999,-999,-999,-999,36
210201,Longlands-Pukahu,Longlands-Pukahu,210500,Hastings Central,Hastings Central,-999,75,21,-999,-999,-999,-999,-999,-999,-999,102,-999,93,9,6,-999,-999,-999,-999,-999,-999,114
210201,Longlands-Pukahu,Longlands-Pukahu,210700,Akina Park,Akina Park,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210201,Longlands-Pukahu,Longlands-Pukahu,211000,Parkhaven,Parkhaven,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210201,Longlands-Pukahu,Longlands-Pukahu,211100,Parkvale,Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210201,Longlands-Pukahu,Longlands-Pukahu,211201,Mangateretere,Mangateretere,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210201,Longlands-Pukahu,Longlands-Pukahu,211500,Karanema-St Hill,Karanema-St Hill,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210201,Longlands-Pukahu,Longlands-Pukahu,211600,Havelock North-Central,Havelock North-Central,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,42
210201,Longlands-Pukahu,Longlands-Pukahu,211800,Iona,Iona,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210201,Longlands-Pukahu,Longlands-Pukahu,212201,Kahuranaki,Kahuranaki,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210201,Longlands-Pukahu,Longlands-Pukahu,212800,Onekawa West,Onekawa West,-999,12,6,-999,-999,-999,-999,-999,-999,-999,18,-999,15,12,-999,-999,-999,-999,-999,-999,-999,27
210201,Longlands-Pukahu,Longlands-Pukahu,212900,Ahuriri,Ahuriri,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210201,Longlands-Pukahu,Longlands-Pukahu,213300,Bluff Hill,Bluff Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210201,Longlands-Pukahu,Longlands-Pukahu,214300,Napier Central,Napier Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
210201,Longlands-Pukahu,Longlands-Pukahu,215401,Meeanee-Awatoto,Meeanee-Awatoto,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210300,Raceway Park,Raceway Park,208500,Bridge Pa,Bridge Pa,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
210300,Raceway Park,Raceway Park,208601,Twyford,Twyford,-999,12,15,-999,-999,-999,-999,-999,-999,-999,27,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210300,Raceway Park,Raceway Park,208901,Omahu Strip,Omahu Strip,-999,45,15,-999,-999,-999,-999,6,-999,-999,72,-999,60,12,-999,-999,-999,-999,-999,-999,-999,81
210300,Raceway Park,Raceway Park,209100,Flaxmere Park,Flaxmere Park,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210300,Raceway Park,Raceway Park,209201,Flaxmere South,Flaxmere South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210300,Raceway Park,Raceway Park,209301,Irongate,Irongate,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
210300,Raceway Park,Raceway Park,209401,Frimley,Frimley,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210300,Raceway Park,Raceway Park,209500,Camberley,Camberley,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,54,-999,-999,-999,-999,-999,-999,-999,-999,54
210300,Raceway Park,Raceway Park,209700,St Leonards,St Leonards,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21
210300,Raceway Park,Raceway Park,209901,Raureka,Raureka,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210300,Raceway Park,Raceway Park,210000,Cornwall Park,Cornwall Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210300,Raceway Park,Raceway Park,210100,Tomoana,Tomoana,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
210300,Raceway Park,Raceway Park,210201,Longlands-Pukahu,Longlands-Pukahu,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
210300,Raceway Park,Raceway Park,210300,Raceway Park,Raceway Park,93,6,-999,-999,-999,-999,-999,6,-999,-999,111,108,12,-999,-999,-999,-999,-999,6,-999,-999,135
210300,Raceway Park,Raceway Park,210400,Karamu,Karamu,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,21,9,-999,-999,-999,-999,-999,-999,-999,36
210300,Raceway Park,Raceway Park,210500,Hastings Central,Hastings Central,-999,87,12,6,-999,-999,-999,12,-999,-999,129,-999,123,18,9,-999,-999,6,15,-999,-999,171
210300,Raceway Park,Raceway Park,210600,Tomoana Crossing,Tomoana Crossing,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210300,Raceway Park,Raceway Park,210700,Akina Park,Akina Park,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210300,Raceway Park,Raceway Park,210900,Mayfair,Mayfair,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210300,Raceway Park,Raceway Park,211000,Parkhaven,Parkhaven,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210300,Raceway Park,Raceway Park,211201,Mangateretere,Mangateretere,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
210300,Raceway Park,Raceway Park,211500,Karanema-St Hill,Karanema-St Hill,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210300,Raceway Park,Raceway Park,211600,Havelock North-Central,Havelock North-Central,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33
210300,Raceway Park,Raceway Park,212201,Kahuranaki,Kahuranaki,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
210300,Raceway Park,Raceway Park,212800,Onekawa West,Onekawa West,-999,15,6,-999,-999,-999,-999,-999,-999,-999,21,-999,18,12,-999,-999,-999,-999,-999,-999,-999,33
210300,Raceway Park,Raceway Park,212900,Ahuriri,Ahuriri,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210300,Raceway Park,Raceway Park,213300,Bluff Hill,Bluff Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210300,Raceway Park,Raceway Park,214300,Napier Central,Napier Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
210300,Raceway Park,Raceway Park,214900,Tareha Reserve,Tareha Reserve,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210300,Raceway Park,Raceway Park,215401,Meeanee-Awatoto,Meeanee-Awatoto,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210400,Karamu,Karamu,208301,Puketapu-Eskdale,Puketapu-Eskdale,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210400,Karamu,Karamu,208401,Omahu-Pakowhai,Omahu-Pakowhai,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210400,Karamu,Karamu,208901,Omahu Strip,Omahu Strip,-999,24,9,-999,-999,-999,-999,-999,-999,-999,36,-999,33,9,-999,-999,-999,-999,-999,-999,-999,45
210400,Karamu,Karamu,209301,Irongate,Irongate,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
210400,Karamu,Karamu,209401,Frimley,Frimley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
210400,Karamu,Karamu,209500,Camberley,Camberley,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
210400,Karamu,Karamu,209601,Clive,Clive,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
210400,Karamu,Karamu,209700,St Leonards,St Leonards,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210400,Karamu,Karamu,210100,Tomoana,Tomoana,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
210400,Karamu,Karamu,210201,Longlands-Pukahu,Longlands-Pukahu,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
210400,Karamu,Karamu,210400,Karamu,Karamu,126,51,9,-999,-999,-999,-999,12,-999,-999,207,111,48,6,21,-999,-999,-999,12,-999,-999,198
210400,Karamu,Karamu,210500,Hastings Central,Hastings Central,-999,42,15,-999,-999,-999,-999,-999,-999,-999,63,-999,48,12,-999,-999,-999,-999,-999,-999,-999,69
210400,Karamu,Karamu,210700,Akina Park,Akina Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
210400,Karamu,Karamu,210900,Mayfair,Mayfair,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
